review_id,timestamp,book_id,book_title,review_title,review_user,review_text,review_score
R1YRQ6R4R28RNJ,1554662788,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions",Deeply soulful and immensely practical,Amy,"""The decision itself is rarely the point. The point is becoming more fully ourselves in the presence of God.""

And yet we have to make decisions every day. Thousands of them, in fact. How can we do this without becoming paralyzed in indecision? How can we make choices that we feel good about, that speak to who we most deeply and truly are?

In her gracious and kind voice, Emily Freeman walks readers through this very real and very daily problem. Her primary advice is simply this: do the next right thing. And she spends the whole book unpacking just exactly how to figure out what your next right thing is. This book is both deeply soulful and immensely practical: each short chapter is followed by a prayer and a practice you can implement as you work through dicerning your next right thing.

This book is full of more great advice than I can absorb in a single read-through, and I imagine myself returning to it over and over again as I make try to make whole-hearted decisions in my own life.",5
R190OS653LQMK6,1554662777,62678426,The Woman in the Window: A Novel,Five Stars,Tracy,What an excellent read. I could hardly put it down. Great characters and plot twists.,5
R2XOFJTZV72XWU,1555152735,0316316121,Less (Winner of the Pulitzer Prize): A Novel,I LOVE this book,R. Zocher,"A gorgeous, funny, tender, wise gem of a book. I wish I could go back and read it for the first time again.",5
RUX689DSKWUFU,1555152709,0062857908,The Right Side of History: How Reason and Moral Purpose Made the West Great,Seminal Work On Western Civilization’s Origin,Jules,A wonder of a book explaining how our way of life in America came to be and asks the question why we are hellbent on destroying it. Enthralling read. Cannot recommend enough.,5
R1JKW2DGG1ZV0A,1555152702,1250190193,The Prairie Homestead Cookbook: Simple…,So much more than a cookbook!,Cari N,"I love this book! It is so much more than a cookbook. It not only has recipes, but also contains inspiring photos, homesteading information, and notes from the author. As you look through it, you sense that Jill Winger really put her heart and soul into this project.",5
R22Y2NVL5W85XF,1554703827,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions","A poetic, hopeful guide.",Shannan,"Emily P. Freeman leads us toward truth with gentleness and warmth through writing that is equal parts poetry and trusted friend. This book is a candle at dusk, necessary and hopeful. We'll return to it again and again.",5
R2CCXVFM8VJF05,1556230103,62678426,The Woman in the Window: A Novel,As described,Wanda P.,Great leisure reading.,5
R2SM8UJG4NNH3K,1556230097,0143110438,A Gentleman in Moscow: A Novel,One of the better books I have read in a long time,Bert Summerville,"One of the better books I have read in a long time... I did not want the book to end. and I started reading it again finding many new valuable ""nuggets""  which I had missed the first time.  I often find myself saying.....  ""what would the Count do in this situation?.""",5
R1GBMFCTQN0OWR,1554821017,0525572643,The Home Edit: A Guide to Organizing and…,Approachable & beautiful guide to home organization,Elizabeth E Dawson,I've been big fans of Clea and Joanna for a long time on Instagram. I love this book! It's written in an approachable way that easy to understand and follow. Their humor is sprinkled throughout and the photos are absolutely beautiful. What I really love is that they feature several different types of the same space - such as an entryway. From the basic drop spot to Molly Sims' more glamorous entry. It's a terrific way to visualize how you can update your space. The fridge labels in the back of the book are such a great addition and I can't wait to get started!,5
R30J471HKMB6E0,1554678314,62678426,The Woman in the Window: A Novel,Excellent Title,JRuthEMan,Once you start reading this book you will not want to stop until you finish.  Never guessed how it would end.  A great read for those who enjoy mysteries.  It is not for the faint heart.,5
R2995PXRAITECW,1554671826,0525538194,Wolf Pack (A Joe Pickett Novel),One of the best!,Georgia,"Hard to put down.  Building suspense, very bloody, poetic ending.",5
R1EPOU1NWNYR0C,1554671812,0316414212,The War on Normal People: The Truth About America's Disappearing Jobs and Why Universal Basic Income Is Our Future,"Automation as a culprit? ... Yes, but it's but one ingredient in our current ""brew"" of discontent.",Nolia Nessa,"“Will there be millions of new jobs for middle-aged people with low skills and levels of education near the places they currently reside?” indeed. The answer is - it depends. The answer could lie in 1) US government gets that point and 2) the impacted population is willing to change their view on jobs. The federal government has done a poor job handling job displacement due to automation, forever. We have no meaningful retrainment jobs programs except at local and state levels. The local based training targets local job markets. But what if the ""new"" categories of jobs are not available locally where job displacement takes place? Looks like a job for federal government to make educational curriculum broad enough to make sure skills apply globally. Hence, we need a ""retrainment pool of skills"" that a job seeker could potentially be suited for. The second point is about what is the person willing to do to gain new skills? That entirely depends on their choice. The idea of UBI could be that needed stimulus for retrainment. The displaced worker would be willing to take on retraining if they had some assurance that part of their income would not go away completely. $1000 per month is just barely getting by, though. But Automation is only half of the story and Mr Yang should know better. The other half is a short term returns that every manufacturing company seeks and it hence is willing to forgo keeping jobs in US. Late CEO of Intel, Andy Grove had pointed out in 2010 article on ""How America can create jobs"" :""The first task is to rebuild our industrial commons. We should develop a system of financial incentives: Levy an extra tax on the product of offshored labor. (If the result is a trade war, treat it like other wars—fight to win.) Keep that money separate. Deposit it in the coffers of what we might call the Scaling Bank of the U.S. and make these sums available to companies that will scale their American operations. Such a system would be a daily reminder that while pursuing our company goals, all of us in business have a responsibility to maintain the industrial base on which we depend and the society whose adaptability—and stability—we may have taken for granted."" He talks about social responsibility to maintain jobs here, which in it self has become a ""foreign idea* to many companies.",5
